catalogue_id,chunk_db_id,chunk_id,num,title,matched_line,match_score,low_confidence,entity_match_method,artist,school,object_type
BO0624_15368,360040,1,1,"Hercules und Antaeus. Hercules nach rechts, hebt Antaeus empor und erwurgt ihn. Dreifache Leiste.",10.0,91.3,False,positional,,,SPANISCHE PLAKETTEN
BO0624_15368,360041,2,2,"Alexander der Grosse. ALISANDRO Brustbild mit Helm nach rechts.Bronze. Spaterer Guf.Oval.——H.56.——B.45,5. Bange 163.",16.0,68.9,False,positional,,,SPANISCHE PLAKETTEN
BO0624_15368,360042,3,3,- Derselbe. Ohne Bezeichnung. Wie oben.,18.0,100.0,False,positional,,,SPANISCHE PLAKETTEN
BO0624_15368,360043,4,4,Profilkopf des Augustus oder Tiberius. Nach rechts blickend. Bronze.Alter Guf.Hochoval.Bohrloch.-H.41.-B.31. Bange 181.,19.0,66.7,False,positional,,,SPANISCHE PLAKETTEN
BO0624_15368,360044,5,5,"Brustbild des Hadrianus. Lorbeerbekranztes Brustbild im Profl nach links, bartig. Bronze. Alter Guf. Hochoval.-H.39.-B.29.Bange 196.",23.0,99.2,False,positional,,,SPANISCHE PLAKETTEN
BO0624_15368,360045,6,6,"Decursio. Romischer Kaiser,gefolgt von einem Begleiter,nach rechts reitend. Untcn SC Ringsum Beischrift:VICTORI GLORIA-MAIOR-ERIT Bronze. Alter Guf. Zwei Bohriocher.—Dm.51. Bange 207.",,41.3,True,none,,,
BO0624_15368,360046,7,7,"Heliogabal. Brustbild als Knabe nach rechts. Bronze.Vergoldet.Original.Oval.—H.37,5—B.31. Bange 212. Tafel 1",24.0,98.2,False,positional,,,SPANISCHE PLAKETTEN
BO0624_15368,360047,8,8,"Hercules. Kopf, Profl nach rechts, bartig, mit dem Lowenskalp bedeckt, rechts die Keule. Bronze. Alter GuB. Oval.—H.50.-B.48.",27.0,99.2,False,positional,,,SPANISCHE PLAKETTEN
BO0624_15368,360048,9,9,Kopf des Hercules. Nach rechts blickend. Bronze. Alter Guf.Hochoval.-H.32.—B.28.,28.0,98.8,False,positional,,,SPANISCHE PLAKETTEN
BO0624_15368,360049,10,10,Julius Caesar. Brustbild mit Lorbeerkranz nach rechts. Inschrift IVLIVS CAESAR DICTATOR  Bronze.Alter GuB.——H.49.——B.40.,32.0,83.4,False,positional,,,SPANISCHE PLAKETTEN
BO0624_15368,360050,11,11,Julius Caesar. Brustbild mit Lorbeerkranz. Rahmung mit Beischrift: C·IVLIVS CAESAR  Bronze.Alter Guf.Hochoval.—H.114.—B.94.,36.0,75.4,False,positional,,,SPANISCHE PLAKETTEN
BO0624_15368,360051,12,12,"- Unbekannter. Brustbild, Profl nach links. Mit Bart. Bronze.Original.Hochoval.Drei Bohrlocher.—H.44.-B.40.",42.0,100.0,False,positional,,,SPANISCHE PLAKETTEN
BO0624_15368,360052,13,13,"Tanzender Bacchant. Bronze. Neuerer Guf. Hochoval.—H.25.—B. 21,5.",43.0,96.3,False,positional,,,SPANISCHE PLAKETTEN
BO0624_15368,360053,14,14,"Ferraresischer Meister. Um 1460. Unbekannter. Brustbild von linker Seite, bartlos, halblanges Haar, Mutze. (Vielleicht ein Mitglied der Familie d'Este）.  Bronze.Alter Guf.-H.67.-B.47.",,59.2,True,title_direct,,Ferraresischer Meister,
BO0624_15368,360054,15,15,"Florentinisch.Um 1440.  - Christus am Kreuz, zwischen Maria und Johannes. Zu Fuben des Kreuzes der Schadel Adams. Rahmen aus gewundenem Astwerk.  Bronze. Alter Guf. Mit Bronzeplatte. Die Figuren konturiert. Oben halbrund.  H.90.-B.70.  Bange 286.-.Molinier 730.",57.0,63.7,False,title_direct,,Florentinisch,
BO0624_15368,360055,16,17,"- 24 Vulcan schmiedet die Waffen des Aeneas. Rechts sitzt der nackte Vulcan am Ambof. In der Mitte eine Victoria mit Schild, nach dem ein Jungling links greift. Unten links zwei Pferde. Profilierter schmaler Rand.",69.0,99.1,False,positional,Bertoido di Giovanni,,
BO0624_15368,360056,17,16,"Bertoido di Giovanni, geb. um 1420, gest. 1491, tatig in Florenz. - 16 Vulcan schmiedet die Waffen des Aeneas. Rechts sitzt der nackte Vulcan am Ambof. In der Mitte eine Victoria mit Schild, nach dem ein Jungling links greift. Unten links zwei Pferde. Profilierter schmaler Rand.  Bronze.Alter Guf.—Dm.62.  Bange 315.-Bode,Bertoldo S.42.  Tafel 2",,47.9,True,title_direct,Bertoido di Giovanni,,
